RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
081--98b,,8/12/1998,,,Drude,,,,,,Lichenes - Dryas punctata - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.327,105.29936,170,7,135,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,10,,,50,,,,,,,60,,,,,,
082--98a,,8/17/1998,,,Drude,,,,,,Rhacomitrium lanuginosum + Ptilidium ciliare - Cassiope tetragona - Cladina sylvatica + Stereocaulon sp.,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.32757,105.31481,150,7,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,60,,,,,,100,30,,,,,,,80,,,,,,
082--98b,,8/17/1998,,,Drude,,,,,,Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.32757,105.31481,150,7,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,20,,,,,,,,,,20,,,,,,
082--98v,,8/17/1998,,,Drude,,,,,,Mixherbae (Potentilla hyparctica) - Carex rupestris - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.32757,105.31481,150,7,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,10,,20,,70,,,,,,,,,,60,,,,,,
083--98a,,8/17/1998,,,Drude,,,,,,Dryas punctata - Mixherbae - Salix reptans ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.31624,105.27062,150,3,180,BACK,,,,,,CLY,,Y,Y,Y,1,1,0,,,5,60,,,,30,,,,,,,,,,60,,,20,,,
083--98b,,8/17/1998,,,Drude,,,,,,Eriophorum polystachion + Carex concolor - Arctagrostis latifolia + Dupontia fisheri - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.31624,105.27062,150,3,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,10,,,80,,,,,,,,,,,,100,,,30,,,
084--98a,,8/17/1998,,,Drude,,,,,,Hylocomium splendens var.obtusifolium* + Tomentypnum nitens - Carex arctisibirica + C.concolor - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.30906,105.22844,150,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,50,,60,,,,100,,,,,,,,80,,,,,,
084--98b,,8/17/1998,,,Drude,,,,,,Rhacomitrium lanuginosum + Ptilidium ciliare + Polytrichum strictum - Cassiope tetragona + Dryas punctata - Carex arctisibirica + C.rupestris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.30906,105.22844,150,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,30,,,,100,,,,,,,,50,,,,,,
085--98,,8/17/1998,,,Drude,,,,,,Dryas punctata - Carex arctisibirica + Carex rupestris - Oxytropis nigrescens + O.putoranica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.29854,105.19092,140,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,60,,30,,15,,,,,,,,,,50,,,,,,
087--98+,,8/17/1998,,,Drude,,,,,,Poa glauca - Mixherbae -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.29925,105.19046,130,40,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,40,,30,,,,,,,,,,50,,,,,,
087--98a,,8/17/1998,,,Drude,,,,,,Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.2952,105.21328,100,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,10,,,,,,,,,,10,,,,,,
087--98b,,8/17/1998,,,Drude,,,,,,Calamagrostis holmii + Hierochloe alpina - Luzula confusa + Mixherbae -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.2952,105.21328,100,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,40,,,,,,,,,,,,,,80,,,,,,
087--98v,,8/17/1998,,,Drude,,,,,,Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.2952,105.21328,100,0,-1,LW_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,,,50,,,,,,,,,,50,,,,,,
088--98,,8/17/1998,,,Drude,,,,,,Dryas punctata - Mixherbae - Rhacomitrium lanuginosum + Polytrichum strictum,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.30594,105.26203,110,,,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,,,20,,10,,,,,,,,50,,,,,,
089--98a,,8/17/1998,,,Drude,,,,,,Polytrichum strictum + Sphagnum spsp. - Salix polaris - Arctagrostis latifolia + Calamagrostis holmii,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.31268,105.27991,100,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,30,,10,,,,100,,,,,,,,100,,,,,,
089--98b,,8/17/1998,,,Drude,,,,,,Carex concolor + Eriophorum polystachion ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.31268,105.27991,100,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,60,,,,,,,,,,,,80,,,,,,
08--sts1,,8/11/2008,,,Drude,,,,,,Kobresia sibirica + Carex macrogyna - Dryas punctata + Arctous alpina - Tomentypnum nitens + Hylocomium splendens (Hedw.) Schimp. Var.obtusifolium,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.13169162,110.5447932,22,3,360,FOOT,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,70,,,,,,
08--sts2,,8/10/2008,,,Drude,,,,,,Kobresia sibirica + K.simpliciuscula + Carex redowskiana - Tomentypnum nitens + Hylocomium splendens var.obtusifilium + Dicranum elongatum - Rhododendron adamsii - Dryas crenulata + D.punctata,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.12809152,110.5527936,60,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,40,,,,30,,,,,,,,80,,,,,,
090--98a,,8/17/1998,,,Drude,,,,,,Sphagnum spsp. + Hylocomium splendens var.obtusifolium - Salix reptans - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.30334,105.25264,100,2,225,BACK,,,,,,ORG,,Y,Y,Y,1,1,0,,,20,,,10,,,,100,,,,,,,,100,,,30,,,
090--98b,,8/17/1998,,,Drude,,,,,,Meezia triquerta + Limprichtia revolvens - Eriophorum polystachion + Arctagrostis latifolia - Salix pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.30334,105.25264,100,2,225,BACK,,,,,,ORG,,Y,Y,Y,1,1,0,,,30,,,50,,,,90,,,,,,,,100,,,30,,,
091--98+a,,8/18/1998,,,Drude,,,,,,Arctophila fulva -  - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36908,105.60988,50,0,-1,RIPZN,,,,,,SLT,,Y,Y,Y,1,1,0,,,,,,20,,,,,,,,,,,,50,,,,,,
091--98+b,,8/18/1998,,,Drude,,,,,,Salix richardsonii + Salix reptans - Mixherbae - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36908,105.60988,50,0,-1,RIPZN,,,,,,SLT,,Y,Y,Y,1,1,0,,,40,,,,,10,,,,,,,,,,80,,,50,,,
091--98a,,8/18/1998,,,Drude,,,,,,Dupontia fisheri + Hierochloe pauciflora - Eriophorum polystachion + E.vaginatum -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36826,105.60609,50,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,70,,,,,,,,,,,,100,,,,,,
091--98b,,8/18/1998,,,Drude,,,,,,Dupontia fisheri + Hierochloe paucuflora - Eriophorum polystachion + E.vaginatum - Salix richardsonii,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36826,105.60609,50,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,20,,,70,,,,,,,,,,,,100,,,30,,,
092--98,,8/18/1998,,,Drude,,,,,,Polytrichum strictum + Ptilidium ciliare - Betula nana + Salix pulchra - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36371,105.6242,55,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,70,,,,,10,,100,,,,,,,,100,,,,,,
093--98,,8/18/1998,,,Drude,,,,,,Tomentypnum nitens + Hylocomium splendens var.obtusifolium - Carex arctisibirica - Dryas punctata + Cassiope tetragona,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36167,105.71463,60,3,225,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,30,,40,,,,80,,,,,,,,1,,,,,,
094--98a,,8/18/1998,,,Drude,,,,,,Tomentypnum nitens + Ptilidium ciliare + Aulacomnium turgidum - Dryas punctata + Pyrola grandiflora - Salix pulchra + Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.35768,105.70178,65,3,225,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,10,40,,,,,,100,,,,,,,,95,,,30,,,
094--98b,,8/18/1998,,,Drude,,,,,,Eriophorum polystachion - Salix reptans + S.pulchra -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.35768,105.70178,65,3,225,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,10,,,60,,,,100,,,,,,,,100,,,30,,,
095--98,,8/18/1998,,,Drude,,,,,,Dryas punctata - Mixherbae - Polytrichum strictum,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36307,105.76066,120,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,20,,5,,,,,,,,60,,,,,,
096--98,,8/18/1998,,,Drude,,,,,,Polytrichum strictum + Aulacomnium turgidum + Hylocomium splendens var.obtusifolium - Dryas punctata + Salix polaris Salix reptans + S. pulchra + Betula nana,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3519,105.83555,50,0,-1,LW_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,30,50,,,,,,100,,,,,,,,95,,,,,,
097--98,,8/18/1998,,,Drude,,,,,,Tomentypnum nitens + Ptilidium ciliare - Carex arctisibirica - Dryas punctata + Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.35032,105.84531,50,1.5,270,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,30,,50,,,,100,,,,,,,,90,,,,,,
098--98,,8/18/1998,,,Drude,,,,,,Dryas punctata - Mixherbae - Polytrichum strictum + Hylocomium splendens var.obtusifolium,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.31698,105.74804,45,27.5,270,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,70,,,,30,,10,,,,,,,,95,,,,,,
099--98a,,8/18/1998,,,Drude,,,,,,Tomentypnum nitens + Aulacomnium turgidum - Carex arctisibirica - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3165,105.71248,45,0,-1,RIPZN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,20,,30,,,,100,,,,,,,,100,,,,,,
099--98b,,8/18/1998,,,Drude,,,,,,Limprichtia revolvens + Meezia triquetra - Carex concolor - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3165,105.71248,45,0,-1,RIPZN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,40,,,,100,,,,,,,,100,,,,,,
100--96,,8/13/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Ptilidium ciliare - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55931,98.62071,70,,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,40,,15,,,,80,,,,,,,,85,,,,,,
100--98a,,8/19/1998,,,Drude,,,,,,Rhacomitrium lanuginosum + Ptilidium ciliare - Cassiope tetragona + Dryas punctata - Carex misandra + C.arctisibirica + C.rupestris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.37824,105.36893,65,1.5,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,40,,,,100,,,,,,,,90,,,,,,
100--98b,,8/19/1998,,,Drude,,,,,,Polytrichum strictum - Salix polaris - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.37824,105.36893,65,1.5,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,,,5,,100,,,,,,,,100,,,,,,
101--96,,8/13/1996,,,Drude,,,,,,Hylocomium splendens+Ptilidium ciliare - Cassiope tetragona - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55741,98.63464,60,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,30,,10,,,,60,,,,,,,,100,,,,,,
101--98,,8/19/1998,,,Drude,,,,,,Dicranum sp. + Bryum sp. + Tortula ruralis - Poa glauca - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.37283,105.34111,180,,,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,30,,,,60,,,,,,,,80,,,,,,
102--96,,8/11/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum+Hylocomium splendens - Carex arctisibirica - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53627,98.58761,60,,90,BACK,,,,,,,,Y,Y,Y,1,1,0,,,,25,,50,,,,70,,,,,,,,90,,,,,,
102--98,,8/19/1998,,,Drude,,,,,,Musci spsp. - Mixherbae - Phippsia algida,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3642,105.32262,520,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,3,,5,,8,,,,,,,,10,,,,,,
102a--96,,8/11/1996,,,Drude,,,,,,Tomentypnum nitens+Hylocomium splendens+Aulacomnium turgidum - Eriophorum polystachion - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53627,98.58761,60,,90,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,30,,70,,,,100,,,,,,,,100,,,,,,
102b--96,,8/11/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum - Carex concolor - Salix pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53627,98.58761,60,,90,BACK,,,,,,,,Y,Y,Y,1,1,0,,,20,,,50,,,,60,,,,,,,,90,,,,,,
103--01,,8/24/2001,,,Drude,,,,,,Hylocomium splendens (Hedw.) Schimp. var.obtusifolium + Tomentypnum nitens - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,72.80343043,105.0300199,40,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,50,,15,,,,60,,,,,,,,80,,,,,,
103--96,,8/11/1996,,,Drude,,,,,,Dryas punctata - Tomentypnum nitens+Aulacomnium turgidum - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53893,98.58918,90,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,15,,50,,,,,,,,50,,,,,,
103--98,,8/19/1998,,,Drude,,,,,,Dryas punctata + Cassiope tetragona + Salix polaris - Tomentypnum nitens + Aulacomnium turgidum + Rhacomitrium lanuginosum - Carex arctisibirica + C.misandra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.36448,105.28604,300,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,80,,10,,,,40,,,,,,,,60,,,,,,
104--01a,,8/25/2001,,,Drude,,,,,,Tomentypnum nitens - Dryas punctata - Salix pulchra+S.reptans+S.glauca+Betula nana,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,72.79691007,105.1479986,7,0,-1,RIPZN,,,,,,ORG,,Y,Y,Y,1,1,0,,,15,15,,,,,,90,,,,,,,,100,,,,,,
104--01b,,8/25/2001,,,Drude,,,,,,Calliergon giganteum + Limprichtia revolvens - Carex concolor + C. chordorrisa -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,72.79691007,105.1479986,7,0,-1,RIPZN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,50,,,,60,,,,,,,,,,,,,,
104--98a,,8/20/1998,,,Drude,,,,,,Tomentypnum nitens - Carex arctisibirica + C.concolor - Dryas punctata ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.45194,105.3165,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,10,,40,,,,100,,,,,,,,100,,,,,,
104--98b,,8/20/1998,,,Drude,,,,,,Carex concolor - Meezia triquetra + Aulacomnium palustre ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.45194,105.3165,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,60,,,,60,,,,,,,,100,,,,,,
105--98,,8/20/1998,,,Drude,,,,,,Cassiope tetragona + Dryas punctata - Mixherbae - Festuca brachyphylla + Hierochloe alpina + Poa glauca,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.47049,105.27863,140,20-30,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,90,,40,,60,,,,,,,,,,80,,,,,,
106--98,,8/20/1998,,,Drude,,,,,,Polytrichum strictum - Carex arctisibirica + Eriophorum polystachion - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.48025,105.24005,280,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,20,,40,,,,100,,,,,,,,95,,,,,,
107--98a,,8/20/1998,,,Drude,,,,,,Tomentypnum nitens + Polytrichum strictum - Eriophorum polystachion + Carex arctisibirica - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.46569,105.21951,130,6,225,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,10,,40,,,,100,,,,,,,,80,,,,,,
107--98b,,8/20/1998,,,Drude,,,,,,Rhacomitrium lanuginosum - Dryas punctata + Cassiope tetragona - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.46569,105.21951,130,6,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,15,,100,,,,,,,,50,,,,,,
108--98a,,8/20/1998,,,Drude,,,,,,Polytrichum strictum - Salix pulchra + S.reptans - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.44744,105.31546,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,20,,,,,10,,100,,,,,,,,100,,,,,,
108--98b,,8/20/1998,,,Drude,,,,,,Eriophorum polystachion + Carex concolor - Arctophila fulva + Pleuropogon sabinii -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.44744,105.31546,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,,,,,100,,,,,,,,100,,,,,,
10--96,,7/19/1996,,,Drude,,,,,,Tomemtypnum nitens+Hylocomium splendens - Carex arctisibirica+Deschampsia - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55671,98.51593,280,,315,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,5,,25,,,,40,,,,,,,,60,,,,,,
109--98,,8/23/1998,,,Drude,,,,,,Rhacomitrium lanuginosum + Tortula ruralis + Bryum sp. - Lichenes - Novosieversia glacialis,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.41249,105.6893,480,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,20,,30,20,,,,,,,25,,,,,,
10--STS1,,8/19/2010,,,Drude,,,,,,Cassiope tetragona+Vaccinium uliginosum ssp.microphyllum+Dryas punctata + Arctous alpina - Mixherbae - Racomitrium lanuginosum + Dicranum elongatum - Flavocetraria cuculata + Dactylina arctica,"Igor Pospelov, Svetlana Chinenko",,,,,,E,RU,,Taymyr,,,,Y,GPS,,72.53655539,105.1527229,30,0,-1,EL_PLN,,,,,,SND,,Y,Y,Y,1,1,10,,,,30,,,,20,,,,,,,,,,,,500--700,,,,
10--STS2,,8/19/2010,,,Drude,,,,,,Hylocomium splendens (Hedw.) Schimp. var.obtusifolium+Tomentypnum nitens + Ptilidium ciliare - Carex arctisuibirica + Eriophorum vaginatum - Dryas punctata + Cassiope tetragona,Igor Pospelov,,,,,,E,RU,,Taymyr,,,,Y,GPS,,72.53988542,105.1699743,20,0,-1,LW_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,25,,30,,,,60,,,,,,,,75,,,,,,
10--STS3a,,8/19/2010,,,Drude,,,,,,Polytrichum strictum - Betula exilis - Rubus chamaemorus+Ledum decumbens,Igor Pospelov,,,,,,E,RU,,Taymyr,,,,Y,GPS,,72.53988542,105.1699743,20,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,30,25,,,,,,75,,,,,,,,,,,,,,
10--STS3b,,8/19/2010,,,Drude,,,,,,Meesia triquetra + Aulacomnium palustre - Carex concolor+C.rotundata+Eriophorum polystachion+E.medium - Comarum palustre,Igor Pospelov,,,,,,E,RU,,Taymyr,,,,Y,GPS,,72.53273525,105.1878954,30,4,360,BACK,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,25,,20,,100,,,,,,,,100,,,,,,
10--STS4,,8/20/2010,,,Drude,,,,,,Duschekia fruticosa + Betula exilis +Salix glauca - Hylocomium splendens (Hedw.) Schimp. var.obtusifolium - Ledum decumbens+Cassiope tetragona + Dryas punctata - Carex arctisibirica + C.quasivaginata,"Igor Pospelov, Svetlana Chinenko",,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.52957526,105.1547829,20,0,-1,SHLD,,,,,,LOM,,Y,Y,Y,1,1,0,,,,80,,30,,,,80,,,,,,,,95,,,,,,
10--STS6,,8/19/2010,,,Drude,,,,,,Hylocomium splendens (Hedw.) Schimp. var.obtusifolium + Ptolidium ciliare + Tomentypnum nitens - Cladina arbuscula + Cetraria islandica + Flavocetraria cucullata - Larix gmelinii - Betula exilis + Ledum decumbens,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51546504,105.1399215,18,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,20,,,30,,,,,,,70,40,,,,,,,100,,600--1000,,,,
10--STS7a,,8/19/2010,,,Drude,,,,,,Tomentypnum nitens - Betula exilis + Salix pulchra - Larix gmelinii - Vaccinium uliginosum ssp.microphyllum + Vaccinium minus,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51418502,105.1390614,20,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,10--20,,,30,25,,,,,,100,,,,,,,,100,,600--1200,,,,
10--STS7b,,8/19/2010,,,Drude,,,,,,Meesia triquetra + Aulacomnium palustre - Comarum palustre + Equisetum arvense - Eriophorum polystachion + Carex concolor,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51418502,105.1390614,20,0,-1,EL_PLN,,,,,,ORG,,Y,Y,Y,1,1,10--20,,,,,,20,,30,,100,,,,,,,,,,600--1200,,,,
10--STS8a,,8/19/2010,,,Drude,,,,,,Polytrichum strictum + Polytrichastrum alpinum + Dicranum elongatum - Betula exilis - Rubus chamaemorus,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51152497,105.1405214,18,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,30,,,,,10,,100,,,,,,,,100,,,,,,
10--STS8b,,8/19/2010,,,Drude,,,,,,Meesia triquetra + Aulacomnium palustre - Eriophorum polystachyon + E.medium + Carex concolor - Salix glauca + S.pulchra,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51152497,105.1405214,18,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,25,,,30,,,,100,,,,,,,,100,,,,,,
10--STS9,,8/20/2010,,,Drude,,,,,,Lichens spsp. - Arctous alpina + Dryas punctata+ Cassiope tetragona - Larix gmelinii,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51031489,105.1682735,12,0,-1,EL_PLN,,,,,,SND,,Y,Y,Y,1,1,10,,,,25,,,,,,,30,,,,,,,,,300--500,,,,
10--STSLIN2a,,8/19/2010,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum - Carex arctisibirica+C.concolor+Eriophorum spsp. - Salix pilchra+S.glauca+Betula nana,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,72.52131514,105.1418418,5,0,-1,RIPZN,,,,,,LOM,,Y,Y,Y,1,1,0,,,15,,,30,,,,60,,,,,,,,100,,,,,,
